ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Anomaly,"ಅಸಂಗತತೆ, ಅಸಮತೆ, ವೈಪರೀತ್ಯ",,,,,,,,,
,Anonymous,"ಬೇನಾಮಿ, ಹೆಸರಿಲ್ಲದ, ಅನಾಮಧೇಯ",,,,,,,,,
,Anonymous petition,"ಬೇನಾಮಿ ಅರ್ಜಿ, ಮೂಕರ್ಜಿ",,,,,,,,,
,Antagonism,"ವೈರ, ವೈಷಮ್ಯ, ವಿರೋಧ",,,,,,,,,
,Ante,"ಪೂರ್ವದ, ಹಿಂದಿನ, ವಿರುದ್ಧ",,,,,,,,,
,Antecedent,"ಪೂರ್ವ ವರ್ತನೆ, ಹಿಂದಿನ ನಡೆವಳಿಕೆ",,,,,,,,,
,Antedated,ಹಿಂದಿನ ದಿನಾಂಕದ,,,,,,,,,
,Anti climbing device,ಏರುತಡೆ ಸಾಧನ,,,,,,,,,
,Anticipated charges,ನಿರೀಕ್ಷಿತ ವೆಚ್ಚಗಳು,,,,,,,,,
,Anticipated hazard,ನಿರೀಕ್ಷಿತ ಅಪಾಯ,,,,,,,,,
,Anticipated load,ನಿರೀಕ್ಷಿತ ವಿದ್ಯುತ್‌ ಪ್ರಮಾಣ (ಹೊರೆ),,,,,,,,,
,Anticipated price,ನಿರೀಕ್ಷಿತ ಬೆಲೆ,,,,,,,,,
,Anticipatory bail,ನಿರೀಕ್ಷಣಾ ಜಾಮೀನು,,,,,,,,,
,Anticipatory pension,"ನಿರೀಕ್ಷಿತ ಪಿಂಚಣಿ, ನಿರೀಕ್ಷಣಾ ಪಿಂಚಣಿ",,,,,,,,,
,Antiseptic,ರಕ್ತವಿಷ ನಿರೋಧಕ,,,,,,,,,
,Apologize,"ತಪ್ಪೊಪ್ಪಿಕೊ, ಕ್ಷಮೆಕೇಳು",,,,,,,,,
,Apparent,"ಸ್ಪಷ್ಟ, ಪ್ರಕಟ, ಕಣ್ಣಿಗೆ ಕಾಣುವ",,,,,,,,,
,Apparent energy,ಗುರುತಿಸಬಹುದಾದ ವಿದ್ಯುಚ್ಛಕ್ತಿ,,,,,,,,,
,Appeal,"ಮೇಲ್ಮನವಿ, ಅಪೀಲು",,,,,,,,,
,Appearance,"ಹಾಜರಿ, ಚಹರೆ, ಮುಖಚರ್ಯೆ",,,,,,,,,
,Appellant,"ಅಪೀಲುದಾರ, ಮೇಲ್ಮನವಿದಾರ",,,,,,,,,
,Appellate Authority,"ಮೇಲ್ಮನವಿ ಪ್ರಾಧಿಕಾರ, ಅಪೀಲು ಪ್ರಾಧಿಕಾರ",,,,,,,,,
,Append,"ಸೇರಿಸು, ಜೋಡಿಸು, ಕೂಡಿಸು, ಅನುಬಂಧಿಸು",,,,,,,,,
,Appendix,"ಅನುಬಂಧ, ಪರಿಶಿಷ್ಟ, ಸಹಬಂಧ",,,,,,,,,
,Applaud,"ಪ್ರಶಂಸಿಸು, ಶ್ಲಾಘಿಸು, ಹೊಗಳು",,,,,,,,,
,Appliance,"ಉಪಕರಣ, ಯಂತ್ರೋಪಕರಣ",,,,,,,,,
,Applicable,ಅನ್ವಯಿಸುವ,,,,,,,,,
,Applicant,"ಅರ್ಜಿದಾರ, ಮನವಿದಾರ",,,,,,,,,
,Application,"ಅರ್ಜಿ, ಮನವಿ, ಅನ್ವಯ",,,,,,,,,
,Appoint,"ನೇಮಿಸು, ನಿಯಮಿಸು",,,,,,,,,
,Appointee,"ನೇಮಿಸಲ್ಪಟ್ಟ ವ್ಯಕ್ತಿ, ನಿಯಮಿತ ವ್ಯಕ್ತಿ",,,,,,,,,
,Appointing Authority,"ನೇಮಕಾತಿ ಪ್ರಾಧಿಕಾರ, ನೇಮಕಾತಿ ಅಧಿಕಾರಿ",,,,,,,,,
,Appointment,"ನೌಕರಿ, ಕೆಲಸ, ಭೇಟಿ ವ್ಯವಸ್ಥೆ",,,,,,,,,
,Appraise,"ಬೆಲೆಕಟ್ಟು, ಅಂದಾಜುಮಾಡು",,,,,,,,,
,Apprehend,"ಗ್ರಹಿಸು, ಶಂಕಿಸು, ಬಂಧಿಸು, ಗುಮಾನಿಸು",,,,,,,,,
,Apprehension,"ಅನುಮಾನ, ಗುಮಾನಿ, ಶಂಕೆ, ಭಯ, ಬಂಧನ",,,,,,,,,
,Apprentice,"ಅಭ್ಯಾಸಿ, ಕೆಲಸ ಕಲಿಯುತ್ತಿರುವವನು, ಅಪ್ರೆಂಟಿಸ್‌",,,,,,,,,
,Apprenticeship,"ಕಲಿಕೆ ತರಬೇತಿ, ಕಲಿಕೆ ಅವಧಿ",,,,,,,,,
,Approach,"ಸಮೀಪಿಸು, ಪ್ರಸ್ತಾಪಿಸು",,,,,,,,,
,Appropriate,"ಸೂಕ್ತ, ಸಮುಚಿತ, ತಕ್ಕ, ಯೋಗ್ಯ",,,,,,,,,
,Appropriate account,"ಸೂಕ್ತ ಲೆಕ್ಕ, ಯುಕ್ತ ಲೆಕ್ಕ, ಯುಕ್ತ ವಿವರಣೆ",,,,,,,,,
,Appropriate capacity,"ಯುಕ್ತ ಸಾಮರ್ಥ್ಯ, ಯುಕ್ತ ವಿದ್ಯುತ್‌ ಸಾಮರ್ಥ್ಯ",,,,,,,,,
,Appropriation,"ವಿನಿಯೋಗ, ಹೊಂದಾಣಿಕೆ",,,,,,,,,
,Appropriation bill,"ಧನವಿನಿಯೋಗ ಮಸೂದೆ, ಹೊಂದಾಣಿಕೆಯ ಬಿಲ್ಲು",,,,,,,,,
,Approval,"ಅನುಮೋದನೆ, ಒಪ್ಪಿಗೆ",,,,,,,,,
,Approved draft,ಅನುಮೋದಿತ ಕರಡು ಪ್ರತಿ,,,,,,,,,
,Approved drawing,"ಅನುಮೋದಿತ ನಕ್ಷೆ, ಅನುಮೋದಿತ ನಕಾಸೆ",,,,,,,,,
,Approved sample,ಅನುಮೋದಿತ ನಮೂನೆ,,,,,,,,,
,Approver,"ಮಾಫಿ ಸಾಕ್ಷಿದಾರ, ಅಪ್ರೂವರು",,,,,,,,,
,Appurtenances,ಸಲಕರಣೆಗಳು,,,,,,,,,
,Apropos,"ಪ್ರಸಂಗೋಚಿತ, ಪ್ರಕೃತ ವಿಷಯಕ್ಕೆ ತಕ್ಕ, ಪ್ರಕೃತ ವಿಷಯವನ್ನು ಕುರಿತು",,,,,,,,,
,Aquarium,ಮತ್ಸ್ಯಾಗಾರ,,,,,,,,,
,Aqueduct,ಮೇಲ್ಗಾಲುವೆ,,,,,,,,,
,Araldite,ಅರಾಲ್‍ಡೈಟ್,,,,,,,,,
,Arbitrary,"ಸ್ವೇಚ್ಛಾನುಸಾರ, ಯಾದೃಚ್ಛಿಕ, ಕೇವಲ ಅಭಿಪ್ರಾಯ",,,,,,,,,
,Arbitrary pension,"ಹಂಗಾಮಿ ಪಿಂಚಣಿ, ತಾತ್ಕಾಲಿಕ ಪಿಂಚಣಿ",,,,,,,,,
,Arbitration,"ಮಧ್ಯಸ್ಥಿಕೆ, ಪಂಚಾಯಿತಿ",,,,,,,,,
,Arbitration award,ಮಧ್ಯಸ್ಥಿಕೆಯ ತೀರ್ಪು,,,,,,,,,
,Arbitration cases,ಮಧ್ಯಸ್ಥಿಕೆ ಪ್ರಕರಣಗಳು,,,,,,,,,
,Arbitration meeting,ಮಧ್ಯಸ್ಥಿಕೆ ಸಭೆ,,,,,,,,,
,Arbitrator,"ಮಧ್ಯಸ್ಥ, ಪಂಚಾಯಿತಿದಾರ, ಮಧ್ಯವರ್ತಿ",,,,,,,,,
,Arc,ಕಿಡಿ,,,,,,,,,
,Arcing,"ಕಿಡಿ ಕಾರುವುದು, ಕಿಡಿ ಹಾರಿಕೆ",,,,,,,,,
,Arduous,"ಪ್ರಯಾಸಕರ, ಕಠಿಣವಾದ",,,,,,,,,
,Arduous nature,ಕಠಿಣ ಸ್ವಭಾವ,,,,,,,,,
,Armour,"ಕವಚ, ರಕ್ಷಾ ಕವಚ",,,,,,,,,
,Aromatic spirit,"ಸುಗಂಧಿತ ತೈಲ, ಸುವಾಸನೆಯ ತೈಲ",,,,,,,,,
,Arraignment,"ನೇರ ಆಪಾದನೆ, ತಪ್ಪು ಹೊರಿಸು",,,,,,,,,
,Arrears statement,ಬಾಕಿ ವಿವರಣಾ ಪಟ್ಟಿ,,,,,,,,,
,Article,"ಅನುಚ್ಛೇಧ, ನಿಯಮಾವಳಿ, ಲೇಖನ, ಸರಕು, ವಸ್ತು",,,,,,,,,
,Artificial appliance,ಕೃತಕ ಸಾಧನ,,,,,,,,,
,Artificial respiration,ಕೃತಕ ಉಸಿರಾಟ,,,,,,,,,
,Ascertain,ಖಚಿತಪಡಿಸಿಕೊ,,,,,,,,,
,Aspect,"ದೃಷ್ಟಿಕೋನ, ಅಂಶ, ವಿಷಯ",,,,,,,,,
,Asphyxiation,ಉಸಿರುಕಟ್ಟುವಿಕೆ,,,,,,,,,
,Assembling,"ಒಟ್ಟುಗೂಡಿಕೆ, ಜೋಡಿಕೆ",,,,,,,,,
,Assembly,"ಸಭೆ, ಗುಂಪು, ಅಸೆಂಬ್ಲಿ",,,,,,,,,
,Assent,"ಒಪ್ಪಿಗೆ, ಸಮ್ಮತಿ,",,,,,,,,,
,Assert,"ಒತ್ತಿ ಹೇಳು, ನಿಶ್ಚಯಪೂರ್ವಕ ಹೇಳು",,,,,,,,,
,Assess,"ನಿಗದಿಮಾಡು, ಬೆಲೆಕಟ್ಟು, ತೆರಿಗೆ ಹಾಕು, ನಿರ್ಧರಿಸು",,,,,,,,,
,Assessed consumption,"ನಿರ್ಧಾರಿತ ವಿದ್ಯುತ್‌ ಬಳಕೆ, ನಿರ್ಧಾರಿತ ಬಳಕೆ",,,,,,,,,
,Assessed demand,"ನಿರ್ಧಾರಿತ ವಿದ್ಯುತ್‌ ಬೇಡಿಕೆ, ನಿರ್ಧಾರಿತ ಬೇಡಿಕೆ",,,,,,,,,
,Assessed load,"ನಿರ್ಧಾರಿತ ವಿದ್ಯುತ್‌ ಹೊರೆ, ನಿರ್ಧಾರಿತ ಹೊರೆ",,,,,,,,,
,Assessment,"ಕಂದಾಯ ನಿರ್ಧಾರಣ, ತೆರಿಗೆ ನಿರ್ಧಾರಣ",,,,,,,,,
,Asset,"ಆಸ್ತಿ, ಆಸ್ತಿ ಪಾಸ್ತಿ",,,,,,,,,
,Asset register,"ಆಸ್ತಿಪಾಸ್ತಿ ದಾಖಲೆ ಪುಸ್ತಕ, ಆಸ್ತಿಗಳ ದಾಖಲಾತಿ ಪುಸ್ತಕ",,,,,,,,,
,Assets and liabilities,ಆಸ್ತಿ ಮತ್ತು ಹೊಣೆಗಳು,,,,,,,,,
,Assignee,"ನಿಯೋಗಿ, ಪ್ರತಿನಿಧಿ",,,,,,,,,
,Assignment,"ನಿಯೋಜಿತ ಕಾರ್ಯ, ನಿಯಮಿತ ಕಾರ್ಯ",,,,,,,,,
,Assimilate,"ಸಮೀಕರಿಸು, ವಿಲೀನಗೊಳಿಸು",,,,,,,,,
,Assist,"ಸಹಾಯಮಾಡು, ನೆರವಾಗು",,,,,,,,,
,Assistant grade,ಸಹಾಯಕ ದರ್ಜೆ,,,,,,,,,
,Assistant surgeon,"ಸಹಾಯಕ ಶಸ್ತ್ರ ಚಿಕಿತ್ಸಕ, ಅಸಿಸ್ಟೆಂಟ್‌ ಸರ್ಜನ್‌",,,,,,,,,
,Assume,"ವಹಿಸಿಕೋ, ಅಧಿಕಾರ ವಹಿಸಿಕೋ",,,,,,,,,
,Assumption,"ಊಹೆ, ಸ್ವೀಕಾರ",,,,,,,,,
,Assumption of charge,ಪ್ರಭಾರ ಸ್ವೀಕಾರ,,,,,,,,,
,At par,"ಸಮಬೆಲೆಯ, ಸಮ ಮೌಲ್ಯದ",,,,,,,,,
,Atmospheric deterioration,ಹದಗೆಟ್ಟ ವಾತಾವರಣ,,,,,,,,,
,Attachment,"ಜಪ್ತಿ, ಸ್ವಾಧೀನಪಡಿಸಿಕೋ",,,,,,,,,
,Attachment of pay,"ವೇತನದ ಜಪ್ತಿ, ವೇತನ ಸ್ವಾಧೀನ",,,,,,,,,
,Attachment order,ಜಪ್ತಿ ಆದೇಶ,,,,,,,,,
,Attendant,"ಉಪಚಾರಕ, ಅನುಚರ",,,,,,,,,
,Attender,ಪರಿಚಾರಕ,,,,,,,,,
,Attest,"ಸಾಕ್ಷಿರುಜು ಹಾಕು, ಅನುಸಮರ್ಥನೆ, ಅನುಪ್ರಮಾಣಿಸು",,,,,,,,,
,Attested copy,"ಅನುಪ್ರಮಾಣಿತ ಪ್ರತಿ, ರುಜುವಾತು ಮಾಡಿದ ಪ್ರತಿ",,,,,,,,,
,Attorney,"ವಕೀಲ, ಅಡ್ವೊಕೇಟ್, ನ್ಯಾಯವಾದಿ",,,,,,,,,
,Attribute,ಆರೋಪಿಸು,,,,,,,,,
,Auction,"ಹರಾಜು, ಲಿಲಾವು",,,,,,,,,
,Audit,"ಲೆಕ್ಕಪತ್ರದ ತನಿಖೆ, ಲೆಕ್ಕ ಪರಿಶೋಧನೆ",,,,,,,,,
,Audit certificate,"ಲೆಕ್ಕ ಪತ್ರದ ಪರಿಶೋಧನಾ ಪ್ರಮಾಣ ಪತ್ರ, ಆಡಿಟ್‌ ಸರ್ಟಿಫಿಕೇಟು",,,,,,,,,
,Audit note,"ಲೆಕ್ಕ ಪತ್ರದ ಪರಿಶೋಧನಾ ಟಿಪ್ಪಣಿ, ಆಡಿಟ್‌ ನೋಟು",,,,,,,,,
,Audit objection,ಲೆಕ್ಕಪರಿಶೋಧನಾ ಆಕ್ಷೇಪಣೆ,,,,,,,,,
,Audit remarks,ಲೆಕ್ಕಪತ್ರದ ಪರಿಶೋಧನಾ ಷರಾ,,,,,,,,,
,Audit report,"ಲೆಕ್ಕ ಪತ್ರದ ಪರಿಶೋಧನಾ ವರದಿ, ಆಡಿಟ್‌ ರಿಪೋರ್ಟು",,,,,,,,,
,Audit short claim,"ಪರಿಶೋಧಿತ ಕಡಿಮೆ ಬೇಡಿಕೆ, ಪರಿಶೋಧಿತ ಕಡಿಮೆ ಕ್ಲೈಮು",,,,,,,,,
,Auditorium,ಸಭಾಂಗಣ,,,,,,,,,
,Augmentation,"ಉದ್ದೀಪನ, ಬಲಪಡಿಸುವಿಕೆ, ವಿದ್ಯುತ್‌ ಸಾಮರ್ಥ್ಯದ ಹೆಚ್ಚಳ",,,,,,,,,
,Authentic,"ಖಚಿತ, ಅಧಿಕೃತ",,,,,,,,,
,Authorisation,"ಅಧಿಕಾರ ವಹಿಸುವುದು, ಅಧಿಕೃತಗೊಳಿಸುವುದು, ಅಧಿಕಾರ ಪತ್ರ",,,,,,,,,
,Authorised medical attendant,ಅಧಿಕೃತ ವೈದ್ಯಕೀಯ ಪರಿಚಾರಕ,,,,,,,,,
,Authorised person,ಅಧಿಕೃತ ವ್ಯಕ್ತಿ,,,,,,,,,
,Auto reclosure,"ಸ್ವತಃ ಮುಚ್ಚಿಕೊಳ್ಳುವ, ತಾನೇ ಮುಚ್ಚಿಕೊಳ್ಳುವ ಸಾಧನ",,,,,,,,,
,Automatic switch,ಸ್ವಯಂಚಾಲಿತ ಸ್ವಿಚ್ಚು,,,,,,,,,
,Autonomous body,ಸ್ವಾಯತ್ತ ಸಂಸ್ಥೆ,,,,,,,,,
,Autonomous organisation,ಸ್ವಾಯತ್ತ ಸಂಘಟನೆ,,,,,,,,,
,Auxiliaries,ಸಹಾಯಕ ಸಲಕರಣೆಗಳು,,,,,,,,,
,Auxiliary,"ಸಹಾಯಕ, ಪೂರಕ, ನೆರವಿನ",,,,,,,,,
,Auxiliary consumption,"ಪೂರಕ ಬಳಕೆ, ನೆರವಿನ ಬಳಕೆ",,,,,,,,,
,Auxiliary contact,ಸಹಾಯಕ ಸಂಪರ್ಕ,,,,,,,,,
,Availability factors,ಲಭ್ಯತೆಯ ಅಂಶಗಳು,,,,,,,,,
,Average emoluments,"ಸರಾಸರಿ ವರಮಾನ, ಸರಾಸರಿ ಉಪಲಬ್ಧಿ",,,,,,,,,
,Average energy consumption,ಸರಾಸರಿ ವಿದ್ಯುತ್‌ ಬಳಕೆ,,,,,,,,,
,Average realisation,ಸರಾಸರಿ ವಸೂಲಿ,,,,,,,,,
,Avoid,"ತಪ್ಪಿಸು, ತಪ್ಪಿಸಿಕೊ",,,,,,,,,
,Awaiting orders,ಆದೇಶ ನಿರೀಕ್ಷಣೆಯಲ್ಲಿ,,,,,,,,,
,Award,"ಪ್ರೋತ್ಸಾಹ ಧನ, ಮೆಚ್ಚುಗೆ, ಬಹುಮಾನ, ಪ್ರಶಸ್ತಿ, ತೀರ್ಪು",,,,,,,,,
,Award candidate,ಐತೀರ್ಪಿನ ಅಭ್ಯರ್ಥಿ,,,,,,,,,
,Axiom,ಸಿದ್ಧಸೂತ್ರ,,,,,,,,,
,Axis,ಅಕ್ಷ ರೇಖೆ,,,,,,,,,
,Azimuth angle,"ಕ್ಷಿತಿಜಲಂಬಮಾನ ಕೋನ, ದಿಗಂತ ವೃತ್ತದ ಕೋನ",,,,,,,,,
,Back bill,"ಹಿಂದಿನ ಅವಧಿಯ ಬಿಲ್ಲು, ಬ್ಯಾಕ್‌ ಬಿಲ್ಲು, ಪೂರ್ವಾವಧಿ ಬಿಲ್ಲು",,,,,,,,,
,Back billing charge,ಹಿಂದಿನ ಅವಧಿಯ ಬಿಲ್ಲಿನ ಶುಲ್ಕ,,,,,,,,,
,Back fed,ಹಿಂಪೋಷಿತ,,,,,,,,,
,Back sight,ಹಿನ್ನೋಟ,,,,,,,,,
,Back water,ಹಿನ್ನೀರು,,,,,,,,,
,Backward classes,ಹಿಂದುಳಿದ ವರ್ಗಗಳು,,,,,,,,,
,Backward position,"ಹಿಂದುಳಿದ ಸ್ಥಿತಿ, ಹೀನಸ್ಥಿತಿ",,,,,,,,,
,Backward tribes,ಹಿಂದುಳಿದ ಬುಡಕಟ್ಟುಗಳು,,,,,,,,,
,Bacteria,ರೋಗಾಣು,,,,,,,,,
,Bacteriology,"ರೋಗಾಣು ಶಾಸ್ತ್ರ, ರೋಗಾಣು ವಿಜ್ಞಾನ",,,,,,,,,
,Bad and doubtful debts,ವಸೂಲಾಗದ ಮತ್ತು ಸಂದೇಹಾಸ್ಪದ ಸಾಲಗಳು,,,,,,,,,
,Bad books,"ದುರಭಿಪ್ರಾಯ, ಅಸಮಾಧಾನ",,,,,,,,,
,Bad conductor,"ಮಂದವಾಹಕ, ವಿದ್ಯುತ್‌ ಪ್ರವಹಿಸದ ವಸ್ತು",,,,,,,,,
,Bad debt,ವಸೂಲಾಗದ ಸಾಲ,,,,,,,,,
,Badge,"ಗುರುತಿನ ಬಿಲ್ಲೆ, ಲಾಂಛನ",,,,,,,,,
,Bag and baggage,"ಗಂಟುಮೂಟೆ, ಸಾಮಾನು ಸರಂಜಾಮು",,,,,,,,,
,Bail bond,ಜಾಮೀನು ಪತ್ರ,,,,,,,,,
,Bail order,ಜಾಮೀನು ಆದೇಶ,,,,,,,,,
,Bailiff,"ಅಮೀನ, ಬೆಲೀಫ಼",,,,,,,,,
,Balance due,"ವಸೂಲಾಗಬೇಕಾದ ಬಾಕಿ, ಉಳಿದ ಬಾಕಿ",,,,,,,,,
,Balance load,"ಉಳಿಕೆ ಹೊರೆ, ಉಳಿಕೆ ವಿದ್ಯುತ್‌ ಹೊರೆ, ಉಳಿಕೆ ವಿದ್ಯುತ್‌ ಪ್ರಮಾಣ",,,,,,,,,
,Balance sheet,"ವಹಿವಾಟಿನ ವಿವರಣೆ, ಆರ್ಥಿಕ ಸ್ಥಿತಿ, ವಿವರಣಾ ಪಟ್ಟಿ, ಆಸ್ತಿಹೊಣೆ ಪಟ್ಟಿ, ಆಯವ್ಯಯ ಪಟ್ಟಿ",,,,,,,,,
,Balancing reservoir,"ಪೂರೈಕೆಯ ಜಲಾಶಯ, ಸಮತೋಲನ ಜಲಾಶಯ",,,,,,,,,
,Banish,ಗಡೀಪಾರು ಮಾಡು,,,,,,,,,
,Bank charges,ಬ್ಯಾಂಕ್‌ ಶುಲ್ಕ,,,,,,,,,
,Bank guarantee,"ಬ್ಯಾಂಕ್‌ ಗ್ಯಾರಂಟಿ, ಬ್ಯಾಂಕ್‌ ಖಾತರಿ",,,,,,,,,
,Bank note,"ಬ್ಯಾಂಕ್‌ ಸೂಚನೆ, ಬ್ಯಾಂಕಿನ ಟಿಪ್ಪಣಿ",,,,,,,,,
,Bank reconciliation statement,"ಬ್ಯಾಂಕ್‌ ಲೆಕ್ಕ ಸಮನ್ವಯ ವಿವರಣಾ ಪಟ್ಟಿ, ಬ್ಯಾಂಕ್‌ ಲೆಕ್ಕ ಸಮನ್ವಯ ತಃಖ್ತೆ",,,,,,,,,
,Bank scroll balance,"ಬ್ಯಾಂಕ್‌ಗಳಲ್ಲಿ ಇರುವ ಶಿಲ್ಕು, ಬ್ಯಾಂಕ್‌ ಲೆಕ್ಕದ ಶಿಲ್ಕು",,,,,,,,,
,Bankruptcy,"ದಿವಾಳಿ, ಪಾಪರ್‌ ಚೀಟಿ",,,,,,,,,
,Baptismal register,ಚರ್ಚಿನ ದಾಖಲಾತಿ ಪುಸ್ತಕ,,,,,,,,,
,Bar,"ವಕೀಲ ವರ್ಗ, ಕಟಕಟೆ, ಪ್ರತಿಬಂಧ, ಮದ್ಯದ ಅಂಗಡಿ",,,,,,,,,
,Barbed wire,ಮುಳ್ಳು ತಂತಿ,,,,,,,,,
,Barge mounted station,"ನಾವೆ ಸ್ಥಿತ ವಿದ್ಯುತ್‌ ಕೇಂದ್ರ, ನೌಕಾ ವಿದ್ಯುತ್‌ ಕೇಂದ್ರ",,,,,,,,,
,Barrage,ತಡೆಗಟ್ಟೆ,,,,,,,,,
,Barred by time,ಕಾಲದಿಂದಾಗಿ/ವಾಯಿದೆಯಿಂದಾಗಿ ಪ್ರತಿಷೇಧಿತ,,,,,,,,,
,Barricade,"ಅಡ್ಡಗೋಡೆ, ಬೇಲಿ",,,,,,,,,
,Barrier,"ಅಡ್ಡಗೋಡೆ, ಅಡ್ಡಿ",,,,,,,,,
,Base,ಮೂಲ,,,,,,,,,
,Base year,"ಮೂಲ ವರ್ಷ, ಆಧಾರ ವರ್ಷ",,,,,,,,,
,Basement,"ಅಡಿಪಾಯ, ತಳಭಾಗ, ತಳಮನೆ",,,,,,,,,
,Basic components,"ಮೂಲಾಧಾರಗಳು, ಮೂಲಭೂತ ಉಪಾಂಗಗಳು",,,,,,,,,
,Basic infrastructure,"ಮೂಲ ಸೌಲಭ್ಯಗಳು, ಅವಶ್ಯ ಸೌಲಭ್ಯಗಳು, ಮೂಲ ಸೌಕರ್ಯಗಳು",,,,,,,,,
,Basic pay,ಮೂಲ ವೇತನ,,,,,,,,,
,Basic price,"ಮೂಲ ದರ, ಮೂಲ ಬೆಲೆ",,,,,,,,,
,Batta,"ಭತ್ಯೆ, ಪಡಿ",,,,,,,,,
,Battery,"ವಿದ್ಯುತ್ಕೋಶ, ಬ್ಯಾಟರಿ",,,,,,,,,
,Be in charge,"ಪ್ರಭಾರದಲ್ಲಿರು, ಅಧಿಕಾರದಲ್ಲಿರು",,,,,,,,,
,Bearer cheque,"ವಾಹಕ ಚೆಕ್ಕು, ಬೇರರ್‌ ಚೆಕ್ಕು",,,,,,,,,
,Bearing,ಬೇರಿಂಗು,,,,,,,,,
,Behaviour,"ನಡವಳಿಕೆ, ವರ್ತನೆ, ನಡತೆ",,,,,,,,,
,Belated payment,"ವಿಳಂಬಿತ ಪಾವತಿ, ತಡವಾದ ಪಾವತಿ",,,,,,,,,
,Belated supplies,"ವಿಳಂಬಿತ ಸರಬರಾಜು, ಅವಧಿ ಮೀರಿದ ಸರಬರಾಜು, ತಡವಾದ ಸರಬರಾಜು",,,,,,,,,
,Belch,"ತೇಗು, ಕಕ್ಕು",,,,,,,,,
,Bench mark,"ಮಟ್ಟದ ಗುರುತು, ಅಟ್ಟಣೆಯ ಗುರುತು",,,,,,,,,
,Beneficiary,ಫಲಾನುಭವಿ,,,,,,,,,
,Benefit of doubt,ಸಂದೇಹದ ಲಾಭ,,,,,,,,,
,Benevolent fund,"ಕ್ಷೇಮ ನಿಧಿ, ಹಿತ ನಿಧಿ",,,,,,,,,
,Berth,"ಅವಕಾಶ, ಮಲಗಲು ಅವಕಾಶ, ಬರ್ತು",,,,,,,,,
,Bestow,ನೀಡು,,,,,,,,,
,Betray,"ವಿಶ್ವಾಸಘಾತ ಮಾಡು, ದ್ರೋಹ ಮಾಡು, ರಹಸ್ಯ ಹೊರಗೆಡವು",,,,,,,,,
,Betterment tax,ಅಭಿವೃದ್ಧಿ ತೆರಿಗೆ,,,,,,,,,
,Bid,"ಸವಾಲು, ಹರಾಜು, ಲಿಲಾವು, ಸವಾಲು ಮಾಡು, ಬಿಡ್‌",,,,,,,,,
,Bid document,"ಬಿಡ್‌ ದಾಖಲೆ, ಲಿಲಾವು ದಾಖಲೆ, ಹರಾಜು ದಾಖಲೆ",,,,,,,,,
,Bidding,"ಸವಾಲು ಕೂಗುವುದು, ಛಡ ಸವಾಲು",,,,,,,,,
,Biennial,"ದ್ವೈವಾರ್ಷಿಕ, ಎರಡು ವರ್ಷಕ್ಕೊಮ್ಮೆ",,,,,,,,,
,Biennial report,ದ್ವೈವಾರ್ಷಿಕ ವರದಿ,,,,,,,,,
,Bill,"ವಿಧೇಯಕ, ಮಸೂದೆ, ಹುಂಡಿ, ಬಿಲ್ಲು",,,,,,,,,
,Bill book,ಬಿಲ್ಲು ಪುಸ್ತಕ,,,,,,,,,
,Bill booking register,ಬಿಲ್ಲು (ಪಾವತಿಯ) ದಾಖಲೆ ಪುಸ್ತಕ,,,,,,,,,
,Bill card,ಬಿಲ್ಲು ಕಾರ್ಡು,,,,,,,,,
,Bill hook,"ದೋಟಿ, ಕೊಕ್ಕೆ",,,,,,,,,
,Bill register,"ಬಿಲ್ಲು ದಾಖಲೆ ಪುಸ್ತಕ, ಬಿಲ್‌ ರಿಜಿಸ್ಟರು",,,,,,,,,
,Billing demand,ಬಿಲ್ಲು ಮಾಡುವ ಬೇಡಿಕೆ,,,,,,,,,
,Billing month,ಬಿಲ್ಲು ಮಾಡುವ ತಿಂಗಳು,,,,,,,,,
,Billing period,ಬಿಲ್ಲು ಮಾಡುವ ಅವಧಿ,,,,,,,,,
,Bin balance,"ದಾಸ್ತಾನು ಉಳಿಕೆ, ಬಿನ್‌ ಬ್ಯಾಲೆನ್ಸು",,,,,,,,,
,Binding wire,"ಕಟ್ಟು ತಂತಿ, ಬೈಂಡಿಗ್‌ ವೈರು",,,,,,,,,
,Binocular,ದುರ್ಬೀನು,,,,,,,,,
,Biomass,"ಜೈವಿಕ ರಾಶಿ, ಬಯೋಮಾಸ್‌",,,,,,,,,
,Bipartite agreement,ದ್ವಿಪಕ್ಷೀಯ ಒಪ್ಪಂದ,,,,,,,,,
,Bipartite meeting,ದ್ವಿಪಕ್ಷೀಯ ಸಭೆ,,,,,,,,,
,Bird guards,ಪಕ್ಷಿ ರಕ್ಷಕಗಳು,,,,,,,,,
