ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Apartheid,ವರ್ಣಭೇದ,,,,,,,,,YES
,Apathy,"ನಿರಾಸಕ್ತಿ, ಔದಾಸೀನ್ಯ",,,,,,,,,YES
,Apex body,"ಅಗ್ರ ನಿಕಾಯ, ಅಗ್ರ ಸಂಸ್ಥೆ",,,,,,,,,YES
,Apology,"ಕ್ಷಮೆ ಕೇಳು, ತಪ್ಪೊಪ್ಪಿಕೋ",,,,,,,,,YES
,Appeal,"ಅಪೀಲು, ಮೇಲ್ಮನವಿ",,,,,,,,,YES
,Appearance,"ಮುಖಲಕ್ಷಣ, ಮುಖಚರ್ಯೆ, ಚಹರೆ, ಹಾಜರಿ",,,,,,,,,YES
,Appeasement,"ತುಷ್ಟೀಕರಣ, ದೃಷ್ಟಿ",,,,,,,,,YES
,Appellate tribunal,ಮೇಲ್ಮನವಿ ನ್ಯಾಯ ಮಂಡಳಿ,,,,,,,,,YES
,Appendix,ಪರಿಶಿಷ್ಟ,,,,,,,,,YES
,Appliance,"ಯಂತ್ರೋಪಸಾಧನ, ಪರಿಕರ, ಸಲಕರಣೆ",,,,,,,,,YES
,Applicable,"ಅನ್ವಯ, ಸಾಧ್ಯ",,,,,,,,,YES
,Applicant,"ಅರ್ಜಿದಾರ, ಮನವಿದಾರ",,,,,,,,,YES
,Application,"ಅರ್ಜಿ, ದರಖಾಸ್ತು, ಮನವಿ, ಅನ್ವಯ",,,,,,,,,YES
,Application form,ಅರ್ಜಿ ನಮೂನೆ,,,,,,,,,YES
,Applied,"ಅನ್ವಯಿಸಿದ, ಆನ್ವಯಿಕ",,,,,,,,,YES
,Apply,ಅರ್ಜಿ ಸಲ್ಲಿಸು,,,,,,,,,YES
,Appointee,"ನಿಯುಕ್ತ ವ್ಯಕ್ತಿ, ನೇಮಿಸಿದ ವ್ಯಕ್ತಿ",,,,,,,,,YES
,Appointing authority,"ನೇಮಕಾಧಿಕಾರಿ, ನೇಮಕಾತಿ ಪ್ರಾಧಿಕಾರ",,,,,,,,,YES
,Appointment,"ನೇಮಕ, ಭೇಟಿ ವ್ಯವಸ್ಥೆ",,,,,,,,,YES
,Appointment letter,ನೇಮಕಾತಿ ಪತ್ರ,,,,,,,,,YES
,Appointments Committee of the Cabinet,ಮಂತ್ರಿ ಮಂಡಳೀಯ ನಿಯುಕ್ತಿ ಸಮಿತಿ,,,,,,,,,YES
,Apportionment of wages,ಮಜೂರಿ ಪಾಲು ಮಾಡು,,,,,,,,,YES
,Appraiser,ತಿಳಿಯಪಡಿಸುವ,,,,,,,,,YES
,Appreciation,"ಮೆಚ್ಚುಗೆ, ಶ್ಲಾಘನೆ, ಬೆಲೆ ಏರಿಕೆ",,,,,,,,,YES
,Apprehension,"ಬಂಧನ, ತಿಳಿ, ಆಶಂಕೆ",,,,,,,,,YES
,Apprentice,"ಅಭ್ಯಾಸಿ, ಅಪ್ರೆಂಟಿಸ್",,,,,,,,,YES
,Approach,"ಬಳಿಸಾರು, ಸಮೀಪಿಸು, ಪ್ರಸ್ತಾವಿಸು, ದಾರಿ, ಮಾರ್ಗ, ದೃಷ್ಟಿಕೋಣ",,,,,,,,,YES
,Appropriate,"ವಶಪಡಿಸಿಕೊ, ಸ್ವಾಧೀನ ಪಡಿಸಿಕೊ, ವಿನಿಯೋಗಿಸಿಕೋ, ಸೂಕ್ತ, ಸಮುಚಿತ, ತಕ್ಕ",,,,,,,,,YES
,Appropriate action,"ಸೂಕ್ತಕ್ರಮ, ಕಾನೂನು ರೀತಿಯಕ್ರಮ",,,,,,,,,YES
,Appropriate head,ಸೂಕ್ತ ಶೀರ್ಷಿಕೆ,,,,,,,,,YES
,Appropriation,ಕ್ರಮ ವಿನಿಯೋಗ,,,,,,,,,YES
,Approval,"ಅನುಮೋದನೆ, ಒಪ್ಪಿಗೆ",,,,,,,,,YES
,Approximate,"ಅಂದಾಜು, ಸರಿಸುಮಾರು",,,,,,,,,YES
,Aptitude test,ಅಭಿರುಚಿ ಪರೀಕ್ಷೆ,,,,,,,,,YES
,Arbitrary,"ಸ್ವೇಚ್ಛಾನುಸಾರ, ಮನಬಂದಂತೆ",,,,,,,,,YES
,Arbitrate,ಮಧ್ಯಸ್ಥಿಕೆ ವಹಿಸು,,,,,,,,,YES
,Arbitration,"ಮಧ್ಯಸ್ಥಿಕೆ, ಪಂಚಾಯಿತಿ",,,,,,,,,YES
,Arbitration tribunal,ಪಂಚಾಯಿತಿ ನ್ಯಾಯ ಮಂಡಳಿ,,,,,,,,,YES
,Arbitrator,"ಮಧ್ಯಸ್ಥ, ಪಂಚಾಯಿತಿದಾರ",,,,,,,,,YES
,Architecture,"ವಾಸ್ತುಶಿಲ್ಪ, ಕಟ್ಟಡದ ಶೈಲಿ",,,,,,,,,YES
,Archives,"ಪ್ರಾಚೀನ ಪತ್ರಾಗಾರ, ಪತ್ರಾಗಾರ",,,,,,,,,YES
,Area,"ಪ್ರದೇಶ, ಕ್ಷೇತ್ರ, ವಿಸ್ತೀರ್ಣ",,,,,,,,,YES
,Area headquarter,ಪ್ರದೇಶದ ಕೇಂದ್ರ ಕಾರ್ಯಸ್ಥಾನ,,,,,,,,,YES
,Argument,"ವಾದ, ಚರ್ಚೆ",,,,,,,,,YES
,Arise,"ಉಂಟಾಗು, ಹುಟ್ಟು, ಏಳು, ಎದ್ದೇಳು",,,,,,,,,YES
,Armed forces,"ಸಶಸ್ತ್ರಬಲ, ಸೇನಾಬಲ",,,,,,,,,YES
,Arrangement,"ವ್ಯವಸ್ಥೆ, ಏರ್ಪಾಡು, ಜೋಡಣೆ",,,,,,,,,YES
,Arrear,ಬಾಕಿ,,,,,,,,,YES
,Arrear statement,ಬಾಕಿ ವಿವರಣ ಪಟ್ಟಿ,,,,,,,,,YES
,Arrival report,ಆಗಮನ ವಿವರಣಾ ಪಟ್ಟಿ,,,,,,,,,YES
,Arrogance,"ದುರಹಂಕಾರ, ಸೊಕ್ಕು",,,,,,,,,YES
,Arsenal,ಆಯುಧಾಗಾರ,,,,,,,,,YES
,Article,"ಸರಕು, ವಸ್ತು, ಲೇಖನ, ಅನುಚ್ಛೇದ",,,,,,,,,YES
,Articles of association,ಸಂಘದ ನಿಯಮಾವಳಿ,,,,,,,,,YES
,Articles,ಅನುಚ್ಛೇದಗಳು,,,,,,,,,YES
,Ascending order,ಏರು ಕ್ರಮ,,,,,,,,,YES
,Ascertain,ವಿಚಾರಿಸಿ ಖಚಿತಪಡಿಸಿಕೋ,,,,,,,,,YES
,As is where is,ಇದ್ದಲ್ಲಿ ಇದ್ದಂತೆಯೇ,,,,,,,,,YES
,Aspect,"ದೃಷ್ಟಿಕೋಣ, ಅಂಶ, ವಿಷಯ",,,,,,,,,YES
,Aspersion,ದೋಷಾರೋಪಣೆ,,,,,,,,,YES
,Assassination,"ಹತ್ಯೆ, ಕೊಲೆ",,,,,,,,,YES
,Assault,"ಆಕ್ರಮಣ ಮಾಡು, ಹಲ್ಲೆ, ದುರಾಕ್ರಮಣ, ಮೇಲೆ ಬೀಳು, ಮಾನಭಂಗಮಾಡು",,,,,,,,,YES
,Assemble,ಒಟ್ಟುಗೂಡು,,,,,,,,,YES
,Assembly,"ಸಭೆ, ವಿಧಾನ ಸಭೆ, ಗುಂಪು, ಅಸೆಂಬ್ಲಿ",,,,,,,,,YES
,Assent,"ಒಪ್ಪಿಗೆ, ಸಮ್ಮತಿ, ಅನುಮತಿ",,,,,,,,,YES
,Assert,"ಒತ್ತಿ ಹೇಳು, ನಿಶ್ಚಯಪೂರ್ವಕ ಹೇಳು, ಖಚಿತ ಮಾಡು",,,,,,,,,YES
,Assessee,ತೆರಿಗೆದಾರ,,,,,,,,,YES
,Assessment,ಕಂದಾಯ ತೆರಿಗೆ ನಿರ್ಧಾರಣ,,,,,,,,,YES
,Assessment year,ಕಂದಾಯ ತೆರಿಗೆ ವರ್ಷ,,,,,,,,,YES
,Assessor,"ನ್ಯಾಯದರ್ಶಿ, ಕರ ನಿರ್ಧಾರಕ, ಬೆಲೆ ಕಟ್ಟುವವನು",,,,,,,,,YES
,Assets,ಆಸ್ತಿ,,,,,,,,,YES
,Assignee,ವಹಿಸಿಕೊಂಡವ,,,,,,,,,YES
,Assignment,"ಕಾರ್ಯನಿಯೋಜನೆ, ನಿಯಮಿತಕಾರ್ಯ",,,,,,,,,YES
,Assignor,ಕಾರ್ಯ ನಿಯೋಜಕ,,,,,,,,,YES
,Assistance,"ನೆರವು, ಸಹಾಯ",,,,,,,,,YES
,Associate,"ಸಹವಾಸಿ, ಸಹಸದಸ್ಯ, ಸಂಬಂಧಿಸು, ಸೇರು, ಒಡಗೂಡು",,,,,,,,,YES
,Association,"ಒಡನಾಟ, ಸಹವಾಸ, ಸಂಘ-ಸಂಸ್ಥೆ",,,,,,,,,YES
,Assumption of charge,ಪ್ರಭಾರ ಸ್ವೀಕಾರ,,,,,,,,,YES
,Assurance,"ಭರವಸೆ, ಅಶ್ವಾಸನೆ, ದಸ್ತಾವೇಜು, ಕರಾರುಪತ್ರ, ವಿಮೆ",,,,,,,,,YES
,Assurance company,"ಆಶ್ವಾಸನಾ ಕಂಪನಿ, ಸಂಸ್ಥೆ",,,,,,,,,YES
,Assure,ವಿಮೆ,,,,,,,,,YES
,At discount,ರಿಯಾಯತಿ ದರದಲ್ಲಿ,,,,,,,,,YES
,Atomic power,ಅಣುಶಕ್ತಿ,,,,,,,,,YES
,At par,"ಸಮ ಮೌಲ್ಯದ, ಸಮ ಬೆಲೆಯ",,,,,,,,,YES
,At premium,ಪ್ರೀಮಿಯಮ್‌‍ಗನುಗುಣ,,,,,,,,,YES
,Attach,"ಜೋಡಿಸು, ಲಗತ್ತಿಸು, ಜಪ್ತಿ ಮಾಡು",,,,,,,,,YES
,Attached office,ಸಂಬಂಧ ಪಟ್ಟ ಕಛೇರಿ,,,,,,,,,YES
,Attachment,ಜಪ್ತಿ,,,,,,,,,YES
,Attachment order,ಜಪ್ತಿ ಆದೇಶ,,,,,,,,,YES
,Attainment,ಸಾಧನೆ,,,,,,,,,YES
,Attempt,ಪ್ರಯತ್ನ,,,,,,,,,YES
,Attendance,"ಉಪಸ್ಥಿತಿ, ಹಾಜರಿ",,,,,,,,,YES
,Attendance register,ಹಾಜರಿಪುಸ್ತಕ,,,,,,,,,YES
,Attendance slip,ಹಾಜರಿ ಚೀಟಿ,,,,,,,,,YES
,Attention,"ಗಮನ, ಲಕ್ಷ್ಯ",,,,,,,,,YES
,Attestation,"ಅನುಪ್ರಮಾಣಿಸುವುದು, ದೃಢೀಕರಣ",,,,,,,,,YES
,Attested copy,ದೃಢೀಕೃತ ಪ್ರತಿ,,,,,,,,,YES
,Attitude,"ಮನೋಭಾವ, ಮನೋವೃತ್ತಿ",,,,,,,,,YES
,Attractive salary,ಆಕರ್ಷಕ ವೇತನ,,,,,,,,,YES
,Auction,"ಹರಾಜು, ನೀಲಾಮು, ಲಿಲಾವು, ಏಲಂ",,,,,,,,,YES
,Auctioneer,ಹರಾಜು ಹಾಕುವವ,,,,,,,,,YES
,Auction sale,ಹರಾಜು ಮಾರಾಟ,,,,,,,,,YES
,Audience,"ಸಭಿಕರು, ಶ್ರೋತೃಗಳು",,,,,,,,,YES
,Audio-visual display,ದೃಶ್ಯ-ಶ್ರವಣ ಪ್ರದರ್ಶನ,,,,,,,,,YES
,Audio-visual publicity,ದೃಶ್ಯ-ಶ್ರವಣ ಪ್ರಚಾರಕಾರ್ಯ,,,,,,,,,YES
,Audit,ಲೆಕ್ಕ ಪರಿಶೋಧನೆ,,,,,,,,,YES
,Audited accounts,ಪರಿಶೋಧಿತ ಲೆಕ್ಕ,,,,,,,,,YES
,Audited balance sheet,"ಪರಿಶೋಧಿತ ಜಮಾಖರ್ಚುಪಟ್ಟಿ, ಪರಿಶೋಧಿತ ಆರ್ಥಿಕ ಸ್ಥಿತಿ ವಿವರ ಪಟ್ಟಿ",,,,,,,,,YES
,Auditing,ಲೇಖಾ ಪರಿಶೋಧನೆ,,,,,,,,,YES
,Audit objection,ಲೇಖಾ ಪರಿಶೋಧನಾ ಆಕ್ಷೇಪಣೆ,,,,,,,,,YES
,Auditor's report,ಲೇಖಾ ಪರಿಶೋಧಕರ ವರದಿ,,,,,,,,,YES
,Auditorium,"ಸಭಾಂಗಣ, ಶೋತೃಭವನ",,,,,,,,,YES
,Audit paragraph,ಲೆಕ್ಕ ಪರಿಶೋಧನಾ ಪ್ಯಾರ,,,,,,,,,YES
,Audit report,ಲೆಕ್ಕ ಪರಿಶೋಧನಾ ವರದಿ,,,,,,,,,YES
,Austerity,"ಬಿಗು, ಕಠಿಣ, ಉಗ್ರ",,,,,,,,,YES
,Austerity measures,ಬಿಗುವಿನ ಕ್ರಮ ಕಠಿಣ ಕ್ರಮ,,,,,,,,,YES
,Authentic,"ಅಧಿಕೃತ, ನಂಬಲರ್ಹ, ನೈಜ",,,,,,,,,YES
,Authorised representative,ಅಧಿಕೃತ ಪ್ರತಿನಿಧಿ,,,,,,,,,YES
,Authoritative,ಅಧಿಕೃತ,,,,,,,,,YES
,Authority,"ಅಧಿಕೃತ, ಪ್ರಾಧಿಕಾರ, ಅಧಿಕಾರಿ, ಪರಿಣತ",,,,,,,,,YES
,Authority letter,ಅಧಿಕೃತ ಪತ್ರ,,,,,,,,,YES
,Authorized,ಅಧಿಕೃತ,,,,,,,,,YES
,Authorized capital,ಅಧಿಕೃತ ಬಂಡವಾಳ,,,,,,,,,YES
,Automatic,"ಸ್ವಯಂಚಾಲಿತ, ತಂತಾನೆ",,,,,,,,,YES
,Autonomous,ಸ್ವಾಯತ್ತ,,,,,,,,,YES
,Autonomous body,ಸ್ವಾಯತ್ತ ಸಂಸ್ಥೆ,,,,,,,,,YES
,Autonomy,ಸ್ವಾಯತ್ತತೆ,,,,,,,,,YES
,Auxiliary,"ಸಹಾಯಕ, ಪೂರಕ",,,,,,,,,YES
,Available,"ದೊರೆಯುವ, ಲಭ್ಯ, ಉಪಲಬ್ಧ",,,,,,,,,YES
,Average,"ಸರಾಸರಿ, ಸಾಧಾರಣ, ಸರಾಸರಿ ಕಂಡುಹಿಡಿ",,,,,,,,,YES
,Average leave,ಸಾಧಾರಣ ರಜೆ,,,,,,,,,YES
,Aversion,"ವಿಮುಖತೆ, ಹೇವರಿಕೆ",,,,,,,,,YES
,Avert,"ತಪ್ಪಿಸು, ಬೇರೆ ಕಡೆಗೆ ತಿರುಗಿಸು, ತೊಲಗಿಸು",,,,,,,,,YES
,Avoid,ತಪ್ಪಿಸಿಕೊ,,,,,,,,,YES
,Avoidance of tax,ಕರ ಸಂದಾಯ ತಪ್ಪಿಸುವಿಕೆ,,,,,,,,,YES
,Awaited,ನಿರೀಕ್ಷಿಸಲಾಗಿದೆ,,,,,,,,,YES
,Award,"ಪ್ರಶಸ್ತಿ, ಕೊಡು, ತೀರ್ಪು ಕೊಡು, ತೀರ್ಪು",,,,,,,,,YES
,Awarding authority,ಪ್ರದಾನ ಮಾಡುವ ಪ್ರಾಧಿಕಾರ,,,,,,,,,YES
,Awareness,"ಜಾಗೃತಿ, ಎಚ್ಚರ",,,,,,,,,YES
,Backdated,ಹಿಂದಿನ ತಾರೀಕು ನಮೂದಿಸಿದ,,,,,,,,,YES
,Background,ಹಿನ್ನೆಲೆ,,,,,,,,,YES
,Back log,"ಹಿಂದಿನಿಂದ ಬಾಕಿಯಾಗಿ ಉಳಿದಿರುವ, ಹಿಂದಿನ ಬಾಕಿ",,,,,,,,,YES
,Back out,"ಮಾತಿಗೆತಪ್ಪು, ಹಿಂದೇಟು ಹಾಕು",,,,,,,,,YES
,Back reference,"ಹಿಂದಿನ ಉಲ್ಲೇಖ, ಹಿಂದಿನ ಪರಾಮರ್ಶೆ",,,,,,,,,YES
,Back up,"ಆಧಾರ ಕೊಡು, ಆಧಾರನೀಡುವಿಕೆ",,,,,,,,,YES
,Backward classes,ಹಿಂದುಳಿದ ವರ್ಗಗಳು,,,,,,,,,YES
,Backward tribe,ಹಿಂದುಳಿದ ಬುಡಕಟ್ಟುಗಳು,,,,,,,,,YES
,Bad bargain,"ಕಳಪೆ ಚೌಕಾಶಿ, ದೋಷಪೂರ್ಣ ವ್ಯಾಪಾರ",,,,,,,,,YES
,Bad behaviour,"ದುರ್ನಡತೆ, ದುರ್ವರ್ತನೆ",,,,,,,,,YES
,Bad character,ದುಶ್ಚರಿತ್ರ,,,,,,,,,YES
,Bad climate allowance,ಕೆಟ್ಟಹವೆ ಭತ್ಯ,,,,,,,,,YES
,Bad conduct,"ದುರ್ವರ್ತನೆ, ಕೆಟ್ಟ ನಡವಳಿಕೆ",,,,,,,,,YES
,Bad debt,ವಸೂಲಾಗದ ಸಾಲ,,,,,,,,,YES
,Baggage,"ಗಂಟು ಮೂಟೆ, ಸಾಮಾನು ಸರಂಜಾಮು",,,,,,,,,YES
,Bail,ಜಾಮೀನು,,,,,,,,,YES
,Balance,"ಶಿಲ್ಕು, ಬಾಕಿ, ಜಮಾಖರ್ಚು",,,,,,,,,YES
,Balance brought down,ಕೆಳಗೆ ತರಲಾದ ಜಮಾಖರ್ಚು/ಬಾಕಿ,,,,,,,,,YES
,Balance brought forward,ಮುಂದೆ ತರಲಾದ ಜಮಾಖರ್ಚು/ಬಾಕಿ,,,,,,,,,YES
,Balanced budget,"ಸಮತೋಲನದ ಆಯ-ವ್ಯಯ, ಸಮ ತೋಲನದ ಮುಂಗಡ ಪತ್ರ/ಬಜೆಟ್ಟು",,,,,,,,,YES
,Balance sheet,"ಅಢಾವೆ ಪಟ್ಟಿಕೆ, ಅರ್ಥಿಕ ವಿವರ ಪಟ್ಟಿ, ಆಸ್ತಿ ಹೊಣೆ ಪಟ್ಟಿ",,,,,,,,,YES
,Ballot,ಗುಪ್ತ ಮತದಾನ,,,,,,,,,YES
,Ballot box,ಗುಪ್ತ ಮತ ಪೆಟ್ಟಿಗೆ,,,,,,,,,YES
,Ballot paper,ಗುಪ್ತ ಮತ ಪತ್ರ,,,,,,,,,YES
,Ban,"ನಿಷೇಧ, ನಿಷೇಧಿಸು",,,,,,,,,YES
,Bank,"ಬ್ಯಾಂಕು, ಅವಲಂಬಿಸು",,,,,,,,,YES
,Bank account,ಬ್ಯಾಂಕು ಲೆಕ್ಕ,,,,,,,,,YES
,Bank balance,ಬ್ಯಾಂಕ್ ಶಿಲ್ಕು,,,,,,,,,YES
,Bank charges,ಬ್ಯಾಂಕು ಶುಲ್ಕ,,,,,,,,,YES
,Bank guarantee,"ಬ್ಯಾಂಕ್ ಖಾತರಿ, ಬ್ಯಾಂಕ್ ಗ್ಯಾರಂಟಿ",,,,,,,,,YES
,Bank holiday,ಬ್ಯಾಂಕಿನ ರಜೆ,,,,,,,,,YES
,Banking facility,ಬ್ಯಾಂಕ್ ವ್ಯವಹಾರದ ಅನುಕೂಲ,,,,,,,,,YES
,Banking hours,ಬ್ಯಾಂಕಿನ ಕೆಲಸದ ವೇಳೆ,,,,,,,,,YES
,Banking transaction,ಬ್ಯಾಂಕಿನ ವ್ಯವಹಾರ,,,,,,,,,YES
,Bank rate,ಬ್ಯಾಂಕು ದರ,,,,,,,,,YES
,Bank reconciliation,ಬ್ಯಾಂಕು ಲೆಕ್ಕದ ಸಮನ್ವಯ,,,,,,,,,YES
,Bankrupt,ದಿವಾಳಿ,,,,,,,,,YES
,Bank security,ಬ್ಯಾಂಕ್ ಭದ್ರತೆ,,,,,,,,,YES
,Bank statement,ಬ್ಯಾಂಕ್ ವಿವರಣ ಪತ್ರ,,,,,,,,,YES
,Banquet,ಭೋಜನ ಸಮಾರಂಭ,,,,,,,,,YES
,Bar council,ವಕೀಲರ ಪರಿಷತ್ತು,,,,,,,,,YES
,Bargain,"ಚೌಕಾಶಿ ಮಾಡು, ಚೌಕಾಶಿ ವ್ಯಾಪಾರ ಮಾಡು, ಲಾಭ ಪಡೆ",,,,,,,,,YES
,Bargaining,"ಚೌಕಾಶಿ ಮಾಡುವಿಕೆ, ಚೌಕಾಶಿ ವ್ಯಾಪಾರ ಮಾಡು",,,,,,,,,YES
,Barren land,ಬಂಜರು ಭೂಮಿ,,,,,,,,,YES
,Barter,"ವಸ್ತು ವಿನಿಮಯ, ಸಾಟಿ ವ್ಯಾಪಾರ",,,,,,,,,YES
,Base,"ನೆಲೆ, ಆಧಾರ, ಮೂಲ, ಆಧರಿಸು",,,,,,,,,YES
,Baseless,ಆಧಾರ ಹೀನ,,,,,,,,,YES
,Basement,"ತಳಹದಿ, ತಳಪಾಯ, ಅಡಿಪಾಯ",,,,,,,,,YES
,Base year,ಆಧಾರ ವರ್ಷ,,,,,,,,,YES
,Basic,ಮೂಲ,,,,,,,,,YES
,Basically,ಮೂಲಭೂತವಾಗಿ,,,,,,,,,YES
,Basic intelligence,"ಪ್ರಾಥಮಿಕ ಬುದ್ಧಿಶಕ್ತಿ, ಮೂಲ ಬುದ್ಧಿಸೂಕ್ಷ್ಮತೆ, ಮೂಲ ತಿಳುವಳಿಕೆ",,,,,,,,,YES
,Basic pay,ಮೂಲ ವೇತನ,,,,,,,,,YES
,Basic scale of pay,ಮೂಲ ವೇತನ ಶ್ರೇಣಿ,,,,,,,,,YES
,Basic training,ಮೂಲ ಶಿಕ್ಷಣ,,,,,,,,,YES
,Basis,ಆಧಾರ,,,,,,,,,YES
,Batch,ತಂಡ,,,,,,,,,YES
,Batch number,ತಂಡದ ಸಂಖ್ಯೆ,,,,,,,,,YES
,Bearer cheque,ಧಾರಕ ಚೆಕ್,,,,,,,,,YES
,Before cited,"ಮೊದಲು ಉಲ್ಲೇಖಸಿದ, ಮೊದಲು ಹೇಳಲಾದ",,,,,,,,,YES
,Behaviour,"ನಡವಳಿಕೆ, ವರ್ತನೆ, ನಡತೆ",,,,,,,,,YES
,Belief,ನಂಬಿಕೆ,,,,,,,,,YES
,Below par,ಅಸಲಿಗಿಂತ ಕಡಿಮೆ ಮೌಲ್ಯದ,,,,,,,,,YES
,Bench,"ನ್ಯಾಯಪೀಠ, ಬೆಂಚು",,,,,,,,,YES
,Benchmark,"ಮಟ್ಟ, ಗುರುತು",,,,,,,,,YES
,Beneficial,"ಲಾಭದಾಯಕ, ಅನುಕೂಲಕರ",,,,,,,,,YES
,Beneficiary,ಫಲಾನುಭವಿ,,,,,,,,,YES
,Benefit,"ಲಾಭ, ಹಿತ",,,,,,,,,YES
,Benefit of doubt,ಸಂದೇಹದ ಲಾಭ,,,,,,,,,YES
,Benevolence,"ಉದಾತ್ತತೆ, ದಯಾಪರತೆ",,,,,,,,,YES
,Benevolent fund,"ಉದಾರ ನಿಧಿ, ಹಿತನಿಧಿ",,,,,,,,,YES
,Bequeath,ಉಯಿಲು ಮೂಲಕ ಕೊಡು,,,,,,,,,YES
,Bequest,ಉಯಿಲು ಕೊಡುಗೆ,,,,,,,,,YES
,Bereaved,"ವಿಯೋಗ ಹೊಂದಿದ, ಅಗಲಿದ, ನಷ್ಟಹೊಂದಿದ",,,,,,,,,YES
,Best endeavours,"ಅತ್ಯುತ್ತಮ ಪ್ರಯತ್ನಗಳು, ಅತ್ಯುತ್ತಮ ಪರಿಶ್ರಮಗಳು",,,,,,,,,YES
,Betterment,"ಅಭಿವೃದ್ಧಿ, ಪುರೋಭಿವೃದ್ಧಿ",,,,,,,,,YES
,Bias,"ಪಕ್ಷಪಾತ, ಒಲವು",,,,,,,,,YES
,Biased opinion,ಪಕ್ಷಪಾತದಿಂದ ಕೂಡಿದ ಅಭಿಪ್ರಾಯ,,,,,,,,,YES
,Bibliography,"ಗ್ರಂಥ ಸೂಚಿ, ಗ್ರಂಥ ವಿವರಣಪಟ್ಟಿ",,,,,,,,,YES
,Biennial,ದ್ವೈವಾರ್ಷಿಕ,,,,,,,,,YES
,Bifurcate,ವಿಭಜನೆ,,,,,,,,,YES
,Bigamy,"ದ್ವಿಪತ್ನಿತ್ವ, ದ್ವಿಪತಿತ್ವ",,,,,,,,,YES
,Bilateral,ದ್ವಿಪಕ್ಷೀಯ,,,,,,,,,YES
,Bilingual,ದ್ವಿಭಾಷೀಯ,,,,,,,,,YES
,Bicameral,"ಎರಡು ಶಾಸನ ಸಭೆಗಳುಳ್ಳ, ದ್ವಿಸದನದ",,,,,,,,,YES
,Bill,"ವಿಧೇಯಕ, ಮಸೂದೆ, ಹುಂಡಿ, ಬಿಲ್ಲು",,,,,,,,,YES
,Bill of exchange,ವಿನಿಮಯ ಪತ್ರ,,,,,,,,,YES
,Bimonthly report,ದ್ವೈಮಾಸಿಕ ವರದಿ,,,,,,,,,YES
,Binding,ಬಂಧನಕಾರಿ,,,,,,,,,YES
,Biodata,ಸ್ವವಿವರ,,,,,,,,,YES
,Bipartite,ದ್ವಿಪಕ್ಷೀಯ,,,,,,,,,YES
,Bipartite agreement,ದ್ವಿಪಕ್ಷೀಯ ಒಪ್ಪಂದ,,,,,,,,,YES
,Birth anniversary,ಹುಟ್ಟು ಹಬ್ಬ,,,,,,,,,YES
,Birth certificate,ಜನನ ಪ್ರಮಾಣ ಪತ್ರ,,,,,,,,,YES
,Birth control,ಸಂತಾನ ನಿಯಂತ್ರಣ,,,,,,,,,YES
,Birth date,ಜನ್ಮ ದಿನಾಂಕ,,,,,,,,,YES
,Birth place,"ಜನ್ಮಸ್ಥಾನ, ಜನ್ಮಸ್ಥಳ",,,,,,,,,YES
,Birth rate,ಜನನ ಪ್ರಮಾಣ,,,,,,,,,YES
,Biweekly,"ವಾರಕ್ಕೆರಡು ಬಾರಿ, ಎರಡು ವಾರಕ್ಕೊಂದು ಬಾರಿ, ದ್ವೈವಾರಿಕೆ",,,,,,,,,YES
,Black economy,"ಕಾಳ ಅರ್ಥವ್ಯವಸ್ಥೆ, ಕಾಳ ಆರ್ಥಿಕತೆ",,,,,,,,,YES
,Black list,ಕಪ್ಪು ಪಟ್ಟಿ,,,,,,,,,YES
,Blackmail,"ಹೆದರಿಸಿ ಹಣ ಕಿತ್ತು ಕೊಳ್ಳುವುದು, ಹೆದರಿಸಿ ಹಣ ಕಿತ್ತುಕೊ",,,,,,,,,YES
,Black market,ಕಾಳಸಂತೆ,,,,,,,,,YES
,Blame,"ಅಪವಾದ, ಅಪವಾದ ಹೊರಿಸು, ತಪ್ಪು ಹೊರಿಸು",,,,,,,,,YES
,Blank cheque,ಖಾಲಿ ಚೆಕ್ಕು,,,,,,,,,YES
,Blanket deal,ವ್ಯಾಪಕ ವ್ಯವಹಾರ,,,,,,,,,YES
,Blanket order,ವ್ಯಾಪಕ ಆದೇಶ,,,,,,,,,YES
,Blast,"ಸಿಡಿತ, ಸ್ಫೋಟ, ಸಿಡಿಸು",,,,,,,,,YES
,Blending,"ಸಂಮಿಶ್ರಣ ಮಾಡು, ಮಿಶ್ರ ಪಡಿಸು",,,,,,,,,YES
,Block,"ವಿಭಾಗ, ಕ್ಷೇತ್ರ, ಪಡಿಯಚ್ಚು, ತಡೆ, ಅಡ್ಡಿಗಳು, ತಡೆಹಿಡಿ",,,,,,,,,YES
,Blockade,ದಿಗ್ಬಂಧ,,,,,,,,,YES
