ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Angiospermae,ಆವೃತಬೀಜ ಸಸ್ಯಗಳು,,,,,,,,,
,Angle,ಕೋನ,,,,,,,,,
,Angle at the centre of a circle,ವೃತ್ತದ ಕೇಂದ್ರದಲ್ಲಿನ ಕೋನ,,,,,,,,,
,Angle at the circumference,ಪರಿಧಿಯಲ್ಲಿನ ಕೋನ,,,,,,,,,
,Angle between two straight lines,ಎರಡು ಸರಳರೇಖೆಗಳ ನಡುವಿನ ಕೋನ,,,,,,,,,
,Angle in the segment of a circle,ಖಂಡದಲ್ಲಿನ ಕೋನ,,,,,,,,,
,Angle of clearence,ತೆರವುಕೋನ,,,,,,,,,
,Angle of depression,ಅವನತಕೋನ,,,,,,,,,
,Angle of elevation,ಉನ್ನತಕೋನ,,,,,,,,,
,Angle Strain,ಭಂಗ,,,,,,,,,
,Angles,ಕೋನಗಳು/ಮೂಲೆಗಳು,,,,,,,,,
,Angles gauge,ಕೋನಗಳು ಮಾಪಕ,,,,,,,,,
,Angles segment,ಕೋನಗಳು ಖಂಡ,,,,,,,,,
,Angular,ಕೋನೀಯ,,,,,,,,,
,Angular bisector,ಕೋನೀಯ ದ್ವಿಭಾಜಿಕ,,,,,,,,,
,Angular modification,"ಮಾರ್ಪಾಡು, ಮಾರ್ಪಡಿಕೆ",,,,,,,,,
,Angular momentum,ಆವೇಗ,,,,,,,,,
,Angular velocity,ಕೋನೀಯ ವೇಗ,,,,,,,,,
,Anhydrous,"ಜಲಾಣುರಿಕ್ತ, ನಿರ್ಜಲ",,,,,,,,,
,Animal husbandry,"ಪ್ರಾಣಿತಳಿ ಅಭಿವೃದ್ಧಿ, ಪಶುಸಂಗೋಪನೆ",,,,,,,,,
,Animal kingdom,ಪ್ರಾಣಿಸಾಮ್ರಾಜ್ಯ,,,,,,,,,
,Animalism,"ಪ್ರಾಣಿಚೇಷ್ಟೆ, ಮೃಗತ್ವ",,,,,,,,,
,Animated GIF (Graphics Interchage Format),ಚಿತ್ರರೂಪದ ಕಡತಗಳಲ್ಲಿ ಸಂಚಲನೆಯನ್ನು ಸೇರಿಸುವ ವಿಧಾನ,,,,,,,,,
,Animation,"ಚಿತ್ರಸಂಚಲನೆ, ಅನಿಮೇಷನ್",,,,,,,,,
,Anion,ಋಣ ಆಯಾನು,,,,,,,,,
,Anisomerous,ಅಸಮವಲಯ,,,,,,,,,
,Anisotropy,ಅಸಮವರ್ತನೆ,,,,,,,,,
,Anistropic,ಅಸಮವರ್ತಿ,,,,,,,,,
,Annelida,ವಲಯವಂತ,,,,,,,,,
,Annesia,"ಸ್ಮರಣೆ ನಾಶ, ಮರೆವು",,,,,,,,,
,Annual cycle,ವಾರ್ಷಿಕಚಕ್ರ,,,,,,,,,
,Annual ring,ವಾರ್ಷಿಕ ಉಂಗುರ / ವಲಯ,,,,,,,,,
,Annuity,ವರ್ಷಾಸನ,,,,,,,,,
,Annulus,ವಲಯ,,,,,,,,,
,Anode,"ಧನಾಗ್ರ, ಆನೋಡ್",,,,,,,,,
,Anomalous,ಅಸಂಗತ,,,,,,,,,
,Anomalous behaviour,ಅಸಂಗತ ವರ್ತನೆ,,,,,,,,,
,Anomalous expansion,ಅಸಂಬದ್ಧ ವಿಕಾಸ,,,,,,,,,
,Anoxia,ಆಕ್ಸಿಜನ್ ಕೊರತೆ,,,,,,,,,
,Antacid,"ಆಮ್ಲರೋಧಕ, ಆಮ್ಲ ವಿರೋಧಿ",,,,,,,,,
,Antacid,ಪ್ರತ್ಯಾಮ್ಲ,,,,,,,,,
,Antacids,ಆಮ್ಲರೋಧಕಗಳು,,,,,,,,,
,Antagonist,ಪ್ರತಿರೋಧಕ,,,,,,,,,
,Antenna,ಆಂಟೆನಾ,,,,,,,,,
,Antenna,"ಸ್ಪರ್ಶಾಂಗ, ಸ್ಪರ್ಷಮೀಸೆ",,,,,,,,,
,Anther,ಪರಾಗಕೋಶ,,,,,,,,,
,Anthrax,"ನೆರಡಿರೋಗ, ಮೆಟ್ರೆಕಟ್ಟು ರೋಗ",,,,,,,,,
,Anthropocentric,ಮಾನವಕೇಂದ್ರಿತ,,,,,,,,,
,Antibending molecular orbital,"ಬಾಗುವಿರೋಧಿ, ಅಣ್ವಕಕ್ಷಕ",,,,,,,,,
,Antibiotic,"ಆಂಟಿಬಯೊಟಿಕ್, ಜೀವಿವಿರೋಧಕ, ಪ್ರತಿಜೈವಿಕ",,,,,,,,,
,Antibiotic,"ಆಂಟಿಬಯಾಟಿಕ್, ಪ್ರತಿಜೈವಿಕ",,,,,,,,,
,Antibody,"ಪ್ರತಿಕಾಯ, ಆಂಟಿಬಾಡಿ",,,,,,,,,
,Anticlinal,ಅಪನತ,,,,,,,,,
,Anticlock value,ಅಪ್ರದಕ್ಷಿಣ ಮೌಲ್ಯ,,,,,,,,,
,Anticlockwise,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,,,,,,,,,
,Anticlockwise,ಅಪ್ರದಕ್ಷಿಣೆ,,,,,,,,,
,Antiderivative,ಪ್ರತಿನಿಷ್ಪನ್ನ,,,,,,,,,
,Antidote,"ಪ್ರತಿಮದ್ದು, ಪ್ರತಿವಿಷ",,,,,,,,,
,Antidote,"ವಿಷಹಾರಿ, ಪ್ರತಿವಿಷ",,,,,,,,,
,Antielectron,"ವಿರೋಧಿ, ಎಲೆಕ್ಟ್ರಾನ್",,,,,,,,,
,Antiferrimagnetic,ಫೇರಿಮ್ಯಾಗ್ನೆಟಿಕ್ ವಿರೋಧಿ,,,,,,,,,
,Antigen,"ಆಂಟಿಜೆನ್, ಪ್ರತಿಜನಕ",,,,,,,,,
,Anti-glare,ಪ್ರತಿಫಲನ ತಡೆ,,,,,,,,,
,Antinode,"ಪ್ರತಿಸಂಪಾತ, ಪ್ರತಿನಿಸ್ಪಂದ",,,,,,,,,
,Antioxidant,"ಉತ್ಕರ್ಷಣ ವಿರೋಧಿ, ಪ್ರತ್ಯಾಕರ್ಷಕ",,,,,,,,,
,Antiparticle,ವಿರೋಧಿಕಣ,,,,,,,,,
,Antiparticle,ಪ್ರತಿಕಣ,,,,,,,,,
,Antiseptic,"ಪೂತಿನಾಶಿಕ, ಆಂಟಿಸೆಪ್ಟಿಕ್, ನಂಜುರೋಧಕ",,,,,,,,,
,Antistatic,ಪ್ರತಿಸ್ಥಾಯಿ,,,,,,,,,
,Anti-symmetric,"ಪ್ರತಿಸದೃಶ, ಪ್ರತಿ ಸಮಮಿತ",,,,,,,,,
,Anti-Virus,ವೈರಸ್ ನಿರೋಧಕ ತಂತ್ರಾಂಶ,,,,,,,,,
,Anus,ಗುದದ್ವಾರ,,,,,,,,,
,Anvil,"ಬಡಿಗಲ್ಲು, ಅಡಿಗಲ್ಲು",,,,,,,,,
,Anvil bone,ಬಡಿಗಲ್ಲು ಸ್ಥೂಣಾಸ್ಥಿ,,,,,,,,,
,Aorta,ಮಹಾಧಮನಿ,,,,,,,,,
,Ape,ವಾನರ,,,,,,,,,
,Aperture,ರಂಧ್ರ,,,,,,,,,
,Apetalous,ದಳರಹಿತ,,,,,,,,,
,Apex,"ಶೃಂಗ, ತುದಿ",,,,,,,,,
,Aphelion,"ಸೂರ್ಯೋಚ್ಚ ಬಿಂದು, ಅಪುರರವಿ ಬಿಂದು",,,,,,,,,
,Aphrodisiac,ಕಾಮೋತ್ತೇಜಕ,,,,,,,,,
,Aphyllous,"ಅಪರ್ಣಿ, ಪತ್ರರಹಿತ",,,,,,,,,
,Apiaries,"ಜೇನುಕೃಷಿಕೇಂದ್ರ, ಜೇನು ಸಾಕಣೆಕೇಂದ್ರ",,,,,,,,,
,Apical meristem,ತುದಿರ್ಧನ ಅಂಗಾಂಶ,,,,,,,,,
,Apical meristem,ವಿಭಜನೋತಕ ತುದಿ,,,,,,,,,
,Apiculture,ಜೇನುಕೃಷಿ,,,,,,,,,
,Apnoea,"ಶ್ವಾಸಸ್ತಂಭನ, ಉಸಿರು ಕಟ್ಟುವಿಕೆ",,,,,,,,,
,Apocarpus,"ವಿಯುಕ್ತ ಅಂಡಾಶಯ, ವಿಯುಕ್ತಾಂಡಾಶಯ",,,,,,,,,
,Apoda,"ಅಪಾದಿ, ಅಪೋಡ",,,,,,,,,
,Apogamy,ಅಪಯುಗ್ಮನ,,,,,,,,,
,Apomixis,ಅಸಂಗ ಜನನ,,,,,,,,,
,Apoptosis,"ಮರಣಹೊಂದು, ಕಳಚಿಬೀಳು",,,,,,,,,
,Apparent,ತೋರಿಕೆಯ,,,,,,,,,
,Apparent power,ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Append,ಸೇರಿಸು,,,,,,,,,
,Appendix,ಅನುಬಂಧ,,,,,,,,,
,Apple,ಆಪಲ್ (ಒಂದು ಪ್ರಮುಖ ಗಣಕಸಂಸ್ಥೆ),,,,,,,,,
,Application,ಅನ್ವಯ,,,,,,,,,
,Applications of derivatives,ನಿಷ್ಪನ್ನದ ಅನ್ವಯಗಳು,,,,,,,,,
,Applied,"ಅನ್ವಿತ, ಅನ್ವಯಿಕ",,,,,,,,,
,Applied mathematics,ಗಣಿತಶಾಸ್ತ್ರ ಅನ್ವಿತ,,,,,,,,,
,Apply,ಅನ್ವಯಿಸು,,,,,,,,,
,Approve,ಅನುಮೋದಿಸು,,,,,,,,,
,Approximate,"ಸರಿಸುಮಾರು, ಅಜಮಾಸು, ಸನ್ನಿಹಿತ",,,,,,,,,
,Approximation,"ಸನ್ನಿಹಿತ, ಉಪಸಾವನ",,,,,,,,,
,Aquaculture,ಜಲಕೃಷಿ,,,,,,,,,
,Aquarium,ಮತ್ಸ್ಯಾಗಾರ,,,,,,,,,
,Aquarius,ಕುಂಭರಾಶಿ,,,,,,,,,
,Aquatic,"ಜಲೀಯ, ಜಲ",,,,,,,,,
,Aqueous,"ಜಲೀಯ, ಪಜಲಿ",,,,,,,,,
,Aqueous solution,ಜಲೀಯ ದ್ರಾವಣ,,,,,,,,,
,Aqueous tension,ಆರ್ದ್ರತಾ ಒತ್ತಡ/ ಕರ್ಷಣ,,,,,,,,,
,Arboreal,"ವೃಕ್ಷವಾಸಿ, ಮರದಮೇಲೆ ವಾಸಿಸುವ",,,,,,,,,
,Arboriculture,ವೃಕ್ಷಕೃಷಿ,,,,,,,,,
,Arc,"ಕಂಸ, ಬಾಗು, ಕಮಾನು",,,,,,,,,
,Archenteron,"ಮೂಲಕರುಳು, ಆದ್ಯ ಜೀರ್ಣಾಂಗ",,,,,,,,,
,Architechture,"ಸಂರಚನೆ, ವಾಸ್ತುಶಿಲ್ಪ",,,,,,,,,
,Area,"ವಿಸ್ತೀರ್ಣ, ಕ್ಷೇತ್ರಫಲ, ಕ್ಷೇತ್ರ",,,,,,,,,
,Area of coil,ಸುರುಳಿಯ ವಿಸ್ತೀರ್ಣ,,,,,,,,,
,Area of sector,ವೃತ್ತಖಂಡದ ವಿಸ್ತೀರ್ಣ,,,,,,,,,
,Argument,"ಕೋನಾಂಕ, ಸ್ವತಂತ್ರಚರ",,,,,,,,,
,Arid,ಶುಷ್ಕ,,,,,,,,,
,Arid zone,ಶುಷ್ಕವಲಯ,,,,,,,,,
,Aries,ಮೇಷರಾಶಿ,,,,,,,,,
,Arithmetic,ಅಂಕಗಣಿತ,,,,,,,,,
,Arithmetic logic unit,ಅಂಕಗಣಿತೀಯ ತಾರ್ಕಿಕ ಘಟಕ,,,,,,,,,
,Arithmetic means,"ಅಂಕಗಣಿತ ಮಧ್ಯಕಗಳು, ಮಧ್ಯಾಂಕ",,,,,,,,,
,Arithmetic series,ಅಂಕಗಣಿತ ಶ್ರೇಢಿಗಳು,,,,,,,,,
,Arms,ಬಾಹುಗಳು,,,,,,,,,
,Arrange,ಜೋಡಿಸು,,,,,,,,,
,Arrow diagram,ಬಾಣದ ಚಿತ್ರ,,,,,,,,,
,Arsenic (As),"ಅರ್ಸೆನಿಕ್, ಮಣಿಶಿಲೆ",,,,,,,,,
,Arterial,ಧಮನಿಯ,,,,,,,,,
,Arteriole,ಕಿರುಧಮನಿ,,,,,,,,,
,Artery,"ಧಮನಿ, ಅಭಿಧಮನಿ",,,,,,,,,
,Arthritis,"ಸಂಧಿವಾತ, ಕೀಲುರಿತ",,,,,,,,,
,Arthropoda,ಸಂಧಿಪದಿ,,,,,,,,,
,Artificial,ಕೃತಕ,,,,,,,,,
,Artificial insemination,"ಕೃತಕ ವೀರ್ಯಪೂರಣ, ವೀರ್ಯಕ್ಷೇಪ",,,,,,,,,
,Artificial intelligence,ಕೃತಕ ಬುದ್ಧಿಮತ್ತೆ,,,,,,,,,
,Artificial respiration,ಕೃತಕ ಉಸಿರಾಟ,,,,,,,,,
,Artificial satellite,ಕೃತಕ ಉಪಗ್ರಹ,,,,,,,,,
,Asbestos,ಕಲ್ನಾರು,,,,,,,,,
,Ascending order,"ಏರಿಕೆ ಕ್ರಮ, ಏರುಕ್ರಮ",,,,,,,,,
,ASCII (American standard for Information Interchange,ಮಾಹಿತಿ ವಿನಿಮಯಕ್ಕಾಗಿ ಅಮೆರಿಕದ ಶಿಷ್ಟ ಸಂಕೇತ,,,,,,,,,
,Aseptic,"ಪೂತಿರಹಿತ, ನಂಜುರಹಿತ",,,,,,,,,
,Asexual,ಅಲೈಂಗಿಕ,,,,,,,,,
,Asphyxia,"ಶಾಸಬಂಧನ, ಉಸಿರಾಟ ನಿಲುಗಡೆ",,,,,,,,,
,Assembler,ಜೋಡಣಾಕ್ರಮವಿಧಿ,,,,,,,,,
,Assembly language,ಅಸೆಂಬ್ಲಿ ಭಾಷೆ; ಯಂತ್ರಭಾಷೆಯ ಸೊನ್ನೆಗಳ ಬದಲು ಸರಳಪದಗಳನ್ನು ಬಳಸುವ ಒಂದು ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಭಾಷೆ.,,,,,,,,,
,Assign,"ನಿಗದಿಸು, ನಿಯೋಜಿಸು",,,,,,,,,
,Assimilation,ಸ್ವಾಂಗೀಕರಣ,,,,,,,,,
,Associate,ಸಂಯೋಜನೆ,,,,,,,,,
,Associative law,ಸಹವರ್ತನೀಯ ನಿಯಮ,,,,,,,,,
,Asteroids,ಕ್ಷುದ್ರಗ್ರಹಗಳು,,,,,,,,,
,Astigmatism,"ಅಬಿಂದುಕತೆ, ಅಸಮವಾದತೆ, ಅಸಮದೃಷ್ಟಿದೋಷ",,,,,,,,,
,Astigmatism,ಅಸಮದೃಷ್ಟಿ,,,,,,,,,
,Astronomical,ಖಗೋಳ,,,,,,,,,
,Astronomical telescope,ಖಗೋಳ ದೂರದರ್ಶಕ,,,,,,,,,
,Astronomical unit,"ಖಗೋಳ ಮಾನ, ಏಕಮಾನ, ಘಟಕ",,,,,,,,,
,Astronomy,ಖಗೋಳವಿಜ್ಞಾನ,,,,,,,,,
,Asymmetry,"ಅಸಮಮಿತಿ, ಅಸಮ್ಮಿತಿ, ಆಸಾರಮಗತೆ",,,,,,,,,
,Asymmetry,"ಅಸಮ್ಮಿತಿ, ಸಹರ್ತಿ, ಅಸಮಾಂಗತೆ, ಯುಗ್ಮಿಕ",,,,,,,,,
,Asymptote,ಅನಂತಸ್ಪರ್ಷಕ,,,,,,,,,
,Asynchronous transmission,ಅಸಮಕಾಲಿಕ ರವಾನೆ,,,,,,,,,
,Atmosphere,"ವಾತಾವರಣ, ವಾಯುಗೋಳ, ವಾಯುಮಂಡಲ",,,,,,,,,
,Atmospheric pressure,ವಾತಾವರಣದ ಒತ್ತಡ,,,,,,,,,
,Atom,ಪರಮಾಣು,,,,,,,,,
,Atomic,ಪರಮಾಣು,,,,,,,,,
,Atomic,ಪರಮಾಣುವಿನ,,,,,,,,,
,Atomic bomb,ಪರಮಾಣು ಬಾಂಬ್,,,,,,,,,
,Atomic mass,"ಪರಮಾಣು ರಾಶಿ, ದ್ರವ್ಯರಾಶಿ",,,,,,,,,
,Atomic mass,"ರಾಶಿ, ತೂಕ",,,,,,,,,
,Atomic mass unit,"ಪರಮಾಣು ರಾಶಿ ಏಕಮಾನ, ಸಾಪೇಕ್ಷ ರಾಶಿ",,,,,,,,,
,Atomic model,"ಪರಮಾಣು ಮಾದರಿ, ಪ್ರತಿರೂಪ",,,,,,,,,
,Atomic nucleus,ಪರಮಾಣು ಬೀಜ,,,,,,,,,
,Atomic nucleus,ಕೇಂದ್ರಕ,,,,,,,,,
,Atomic number,ಪರಮಾಣು ಸಂಖ್ಯೆ,,,,,,,,,
,Atomic number,ಸಂಖ್ಯೆ,,,,,,,,,
,Atomic orbital,ಕಕ್ಷೀಯ,,,,,,,,,
,Atomic power plants,ಪರಮಾಣು ಶಕ್ತಿಸ್ಥಾವರಗಳು,,,,,,,,,
,Atomic radius,ಪರಮಾಣು ತ್ರಿಜ್ಯ,,,,,,,,,
,Atomic size,ಪರಮಾಣು ಗಾತ್ರ,,,,,,,,,
,Atomic spectrum,ಪರಮಾಣು ರೋಹಿತ,,,,,,,,,
,Atomic weight,ಪರಮಾಣು ತೂಕ,,,,,,,,,
,Atomicity,ಪರಮಾಣೀಯತೆ,,,,,,,,,
,Atomization,ಪರಮಾಣೀಕರಣ,,,,,,,,,
,Atrophy,"ಸೊರಗುವಿಕೆ, ಸುರುಟುವಿಕೆ",,,,,,,,,
,Attachment,ಲಗತ್ತು,,,,,,,,,
,Attenuation,"ಕ್ಷೀಣತ್ವ, ಅಸಾಂದ್ರೀಕರಣ",,,,,,,,,
,Attribute,ಗುಣವಿಶೇಷಗಳು,,,,,,,,,
,Audible,"ಶ್ರವ್ಯ, ಕೇಳಿಸುವ",,,,,,,,,
,Audible frequency,"ಶ್ರವ್ಯ ಆವರ್ತಾಂಕ, ಆವರ್ತನ",,,,,,,,,
,Audible range,ಶ್ರವ್ಯ ವ್ಯಾಪ್ತಿ,,,,,,,,,
,Audio compression,ಧ್ವನಿ ಸಂಕೋಚನ,,,,,,,,,
,Auditorium,ಸಭಾಂಗಣ,,,,,,,,,
,Auditory,ಶ್ರವಣ,,,,,,,,,
,Auricle,"ಹೃತ್ಕರ್ಣ, ಹೊರಗಿವಿ, ಹಾಲೆ",,,,,,,,,
,Aurora borealis,ಉತ್ತರ ಧ್ರುವ ಪ್ರಭೆ,,,,,,,,,
,Authentication,ದೃಢೀಕರಣ,,,,,,,,,
,Auto cad,ಆಟೋಕ್ಯಾಡ್,,,,,,,,,
,Auto correct,ಸ್ವಯಂ ತಿದ್ದುಪಡಿ,,,,,,,,,
,Autocatalysis,ಸ್ವಯಂಉತ್ಟ್ರೇರಣೆ,,,,,,,,,
,Autoclastic,ಸ್ವವಿದಲಿತ,,,,,,,,,
,Autogamy,ಸ್ವಯುಗ್ಮನ,,,,,,,,,
,Autograft,ಸ್ವಅಂಗಕಸಿ,,,,,,,,,
,Autoimmune disease,ಸ್ವಯಂ ರಕ್ಷಾ ವ್ಯಾಧಿ,,,,,,,,,
,Autolysis,ಸ್ವಯಂವಿಭನೆ,,,,,,,,,
,Automatic save,ಸ್ವಯಂ ಉಳಿಸುವಿಕೆ,,,,,,,,,
,Autonomic,ಸ್ವಾಯತ್ತ,,,,,,,,,
,Autophagy,ಸ್ವಭಕ್ಷಣೆ,,,,,,,,,
,Autophsy,ಶವಪರೀಕ್ಷೆ,,,,,,,,,
,Autosome,"ಅಲಿಂಗ ವರ್ಣತಂತು, ತನುದಂಡ",,,,,,,,,
,Autospore,ಸ್ವಬೀಜಕ,,,,,,,,,
,Autotrophic,ಸ್ವಪೋಷಿತ,,,,,,,,,
,Autotrophs,ಸ್ವಪೋಷಕಗಳು,,,,,,,,,
,Autumn,"ಶರತ್ಕಾಲ, ಶರದೃತು",,,,,,,,,
,Auxiliary storage,ಉಪಸಂಗ್ರಹ,,,,,,,,,
,Average,ಸರಾಸರಿ,,,,,,,,,
,Aviculture,ಪಕ್ಷಿಪಾಲನೆ,,,,,,,,,
,Avogadro number,ಅವಗಾಡ್ರೋ ಸಂಖ್ಯೆ,,,,,,,,,
,Axes,ಅಕ್ಷಗಳು,,,,,,,,,
,Axillary bud,ಕಕ್ಷೀಯ ಮೊಗ್ಗು,,,,,,,,,
,Axioms,"ಆದ್ಯುಕ್ತಿ, ಸ್ವಯಂಸಿದ್ಧಪ್ರಮಾಣಗಳು",,,,,,,,,
,Axis,"ಅಕ್ಷ, ಅಕ್ಷರೇಖೆ",,,,,,,,,
,Axis geographic,ಅಕ್ಷ ಭೌಗೋಳಿಕ,,,,,,,,,
,Axis magnetic,ಅಕ್ಷ ಕಾಂತೀಯ,,,,,,,,,
,Axis of symmetry,"ಸಮಮಿತಿಯ ಅಕ್ಷ, ಸಮಾಂಗೀಯ ಅಕ್ಷ",,,,,,,,,
,Axis principal,ಅಕ್ಷ ಪ್ರಧಾನ,,,,,,,,,
,Azeotrope,ಸ್ಥಿರಕುದಿಮಿಶ್ರಣ,,,,,,,,,
,Azoic,ಅಜೀವ,,,,,,,,,
,Azoic era,"ಅಜೀವ ಕಾಲ, ಯುಗ, ಶಕ",,,,,,,,,
,Azygos,"ಅಯುಗ್ಮ, ಒಂಟಿ",,,,,,,,,
,Azygospore,ಅಯುಗ್ಮಕ ಬೀಜಕ,,,,,,,,,
,Back,ಬೆನ್ನು,,,,,,,,,
,Back end processor,ಹಿನ್ನೆಲೆ ಸಂಸ್ಕಾರಕ,,,,,,,,,
,Back up,ಮಾಹಿತಿಯ ಹೆಚ್ಚುವರಿ ಪ್ರತಿ; ಇದನ್ನು ಪ್ರತ್ಯೇಕವಾಗಿ ತೆಗೆದಿರಿಸುವುದು ಅಭ್ಯಾಸ,,,,,,,,,
,Back up disk,"ಹೆಚ್ಚುವರಿ ಪ್ರತಿಯನ್ನು ಉಳಿಸಲು ಬಳಕೆಯಾಗುವ ಸಾಧನ, ದೃಢ ಮುದ್ರಿಕೆ",,,,,,,,,
,Backbone,"ಬೆನ್ನೆಲುಬು, ಕಶೇರು",,,,,,,,,
,Backbone,ಗಣಕಜಾಲದ ಬೇರೆ ಬೇರೆ ಪದ ಭಾಗಗಳನ್ನು ಸಂಪರ್ಕಿಸುವ ಮೂಲ ಸೌಲಭ್ಯ,,,,,,,,,
,Backcross,ವಿಮುಖಸಂಕರ,,,,,,,,,
,Background tasks,ಹಿನ್ನೆಲೆ ಕಾರ್ಯಗಳು,,,,,,,,,
,Backspace key,ಹಿನ್ನಡೆ ಕೀಲಿ,,,,,,,,,
,Backup copy,ಹೆಚ್ಚುವರಿ ಪ್ರತಿ,,,,,,,,,
,Backup program,ಮಾಹಿತಿಯ ಹೆಚ್ಚುವರಿ ಪ್ರತಿ ತೆಗೆದಿಡಲು (ಬ್ಯಾಕಪ್) ಬಳಕೆಯಾಗುವ ಕ್ರಮ ವಿಧಿ),,,,,,,,,
,Backus-Naur Form,ಬ್ಯಾಕಸ್-ನಾರ್ ಫಾರಂ,,,,,,,,,
,Backward compatible,ಹಿಮ್ಮುಖ ಹೊಂದಾವಳಿಯೊಡನೆಯೂ ಕೆಲಸಮಾಡಬಲ್ಲ ತಂತ್ರಾಂಶ ಅಥವಾ ಯಂತ್ರಾಂಶ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,Bactericidal,ಬ್ಯಾಕ್ಟೀರಿಯನಾಶಕ,,,,,,,,,
,Bactericide,"ಜೀವಾಣುನಾಶಕ, ಬ್ಯಾಕ್ಟೀರಿಯ ನಾಶಕ",,,,,,,,,
,Bacteriostatic,ಬ್ಯಾಕ್ಟೀರಿಯಾಸ್ತಂಭಕ,,,,,,,,,
,Bad break,ದೋಶಯುಕ್ತ ವಿಭಜನೆ,,,,,,,,,
,Badge reader,ಬ್ಯಾಡ್ಜ್ ವಾಚಕ,,,,,,,,,
,Bag worm,ಕೋಶ / ಸಂಚಿ ಹುಳು,,,,,,,,,
,Bagasse,ಕಬ್ಬಿನ ಸಿಪ್ಪೆ,,,,,,,,,
,Baggase,ಕಬ್ಬಿನ ಸಿಪ್ಪೆ,,,,,,,,,
,Bajra,ಸಜ್ಜೆ,,,,,,,,,
,BAK,"ಬ್ಯಾಕ್ (ಬ್ಯಾಕ್, ಡಾಸ್ ಕಾರ್ಯಚರಣೆ ವ್ಯವಸ್ಥೆಯಲ್ಲಿ ಬೆಂಬಲಿತ ಕಡತದ ವಿಸ್ತರಣೆ)",,,,,,,,,
,Baking soda,"ಅಡುಗೆ ಸೋಡ, ಹುದಗು ಸೋಡ",,,,,,,,,
,Balance,"ಸಮತೋಲನ,",,,,,,,,,
,Balance,"ತುಲನೆ, ತೋಲನ, ತ್ರಾಸು",,,,,,,,,
,Balance,ಸರಿದೂಗಿಸುವಿಕೆ,,,,,,,,,
,Balanced food,ಸಮತೋಲಿತ ಆಹಾರ,,,,,,,,,
,Balanced force,"ತೋಲನ, ತ್ರಾಸು, ತೋಲಿಸು ಸಂತುಲಿತ ಬಲ, ಸಮತೋಲನ ಬಲ",,,,,,,,,
,Balloon help,ಬಲೂನ್ ರೂಪದಲ್ಲಿ ಕಾಣಿಸಿಕೊಳ್ಳುವ ಸಹಾಯಕ ಮಾಹಿತಿ,,,,,,,,,
,Band,ಪಟ್ಟೆ,,,,,,,,,
,Band,ತರಂಗವ್ಯಾಪ್ತಿ,,,,,,,,,
,Band width,ಪಟ್ಟೆಯಗಲ,,,,,,,,,
,Band width,ತರಂಗವ್ಯಾಪ್ತಿವಿಸ್ತಾರ,,,,,,,,,
,Bank,ಬ್ಯಾಂಕ್,,,,,,,,,
,Bank switched memory,ಸ್ಮೃತಿ ಸಂಚಯ ಸ್ಥಿತ್ಯಂತರ,,,,,,,,,
,Banked memory,ಸ್ಮೃತಿಕೋಶ ವಿಸ್ತರಣಾ ವಿಧಾನ,,,,,,,,,
,Banking,ದಂಡೆ ಕಟ್ಟುವಿಕೆ,,,,,,,,,
,Banner,"ತೋರಣಪಟ್ಟಿಕೆ, ಬ್ಯಾನರ್",,,,,,,,,
,Bar,ಪಟ್ಟಿಕೆ,,,,,,,,,
,Bar chart,"ರೇಖಾಚಿತ್ರ, ರೇಖಾಸ್ಥಂಭ, ರೇಖಾಚಿತ್ರ",,,,,,,,,
,Bar chart/graph,ಮಾಹಿತಿಪಟ್ಟಿಕೆ,,,,,,,,,
,Bar code,ಪಟ್ಟಿಕೆಸಂಕೇತ,,,,,,,,,
,Bar graph,ಸ್ಥಂಭಾಲೇಖ,,,,,,,,,
,Bar magnet,ದಂಡಕಾಂತ,,,,,,,,,
,Bare board,ಖಾಲಿಫಲಕ,,,,,,,,,
,Bark,ತೊಗಟೆ,,,,,,,,,
,Basal,"ಆಧಾರ, ಮೂಲ",,,,,,,,,
,Basal body,ಆಧಾರ ಕಾಯ,,,,,,,,,
,Basal metabolic rate,ಆಧಾರ ಉಪಾಪಚಯ ದರ,,,,,,,,,
,Base,"ತಳ, ಅಡಿಪಾಯ",,,,,,,,,
,Base,"ಪ್ರತ್ಯಾಮ್ಲ, ಕ್ಷಾರ, ಬೇಸ್, ಆಧಾರ",,,,,,,,,
,Base,"ಪಾದ, ಆಧಾರ",,,,,,,,,
,Base,ಮೂಲಮಾನ,,,,,,,,,
